Geography,Geographic Area Name,POV_kids5years%,POV_Fem_NoSpouse%,AgeAbove65%,HealthIns65%,NoVeh%,Fem_NoSpouse%,AgeUnder5%,POV_Income12m%,Language_NoEnglish%,Disability%,RenterOccupied5+%,No_School%,NoComp_NoInt%,Pop_Den,UnemployedCiv%,MobileHome%,BlackPop%,RenterOccupied%,HispanicPOP%,Household_Size_avg
1500000US120860001071,Block Group 1; Census Tract 1.07; Miami-Dade County; Florida,0.00,0.00,28.54,1.24,5.94,24.83,2.85,5.59,0.00,31.27,8.42,0.00,0.00,3374.42,0.00,0.00,2.47,54.21,28.16,2.6
1500000US120860090212,Block Group 2; Census Tract 90.21; Miami-Dade County; Florida,5.45,10.71,13.39,1.02,2.87,24.06,6.21,18.05,23.80,17.31,9.31,1.34,16.62,6740.38,2.92,3.13,6.44,71.35,95.18,3.06
1500000US120860090221,Block Group 1; Census Tract 90.22; Miami-Dade County; Florida,1.85,5.04,12.88,0.00,4.41,28.91,5.58,9.58,5.75,20.32,3.41,1.96,6.40,6463.84,2.55,0.00,0.08,31.29,94.26,3.56
1500000US120860090241,Block Group 1; Census Tract 90.24; Miami-Dade County; Florida,0.00,0.00,21.78,1.30,6.50,5.11,4.90,0.00,10.17,28.02,18.64,3.30,9.32,9054.40,0.00,0.00,2.90,44.07,85.51,2.83
1500000US120860090242,Block Group 2; Census Tract 90.24; Miami-Dade County; Florida,0.00,8.10,9.84,0.00,9.91,15.58,3.38,8.10,13.07,13.57,3.54,5.57,13.44,49661.85,3.58,0.00,0.00,97.88,94.73,2.37
1500000US120860090243,Block Group 3; Census Tract 90.24; Miami-Dade County; Florida,0.00,0.00,5.12,0.00,6.23,24.86,10.92,10.37,12.66,3.45,7.72,0.00,0.00,6201.89,0.35,0.00,0.00,98.95,81.90,2.98
1500000US120860090261,Block Group 1; Census Tract 90.26; Miami-Dade County; Florida,1.09,0.90,21.02,0.00,10.45,28.57,5.27,3.62,16.99,24.33,4.18,1.76,19.74,9749.01,1.04,0.00,1.04,57.03,95.02,2.45
1500000US120860090262,Block Group 2; Census Tract 90.26; Miami-Dade County; Florida,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1500000US120860090271,Block Group 1; Census Tract 90.27; Miami-Dade County; Florida,0.00,0.00,20.45,0.00,4.36,18.12,2.00,15.04,18.71,17.60,4.58,4.21,10.36,7579.32,4.91,2.02,1.00,51.36,97.18,2.51
1500000US120860090272,Block Group 2; Census Tract 90.27; Miami-Dade County; Florida,0.00,6.01,14.57,0.00,3.18,18.94,1.76,6.70,13.26,13.14,0.00,0.85,14.50,5617.09,3.72,0.00,5.75,75.41,80.80,2.11
1500000US120860090281,Block Group 1; Census Tract 90.28; Miami-Dade County; Florida,0.00,13.71,10.88,0.00,1.54,19.62,11.35,16.67,6.96,34.53,6.73,2.19,11.15,9894.69,2.26,0.00,2.67,48.27,90.56,2.81
1500000US120860090282,Block Group 2; Census Tract 90.28; Miami-Dade County; Florida,0.00,2.88,18.29,0.00,4.07,48.20,5.95,2.88,4.21,14.34,4.88,0.45,1.36,8422.49,4.69,0.00,0.00,40.38,89.55,3.01
1500000US120860090283,Block Group 3; Census Tract 90.28; Miami-Dade County; Florida,0.00,1.78,9.15,0.78,1.73,16.54,8.21,11.98,6.69,14.33,5.44,1.97,2.42,4021.67,1.44,0.00,0.00,27.18,87.39,2.76
1500000US120860090291,Block Group 1; Census Tract 90.29; Miami-Dade County; Florida,0.46,1.84,15.07,0.12,5.58,16.67,2.72,12.08,17.76,21.67,17.47,0.39,10.16,4913.15,1.34,0.00,1.07,54.77,92.47,3.14
1500000US120860090292,Block Group 2; Census Tract 90.29; Miami-Dade County; Florida,0.00,0.00,11.94,1.08,0.00,36.48,3.12,0.00,14.37,13.17,0.00,0.00,8.01,3313.83,6.13,0.00,0.00,54.70,87.74,3.24
1500000US120860090293,Block Group 3; Census Tract 90.29; Miami-Dade County; Florida,0.00,3.29,26.53,1.17,9.72,11.84,6.63,3.29,31.67,25.52,0.00,2.99,20.00,1980.72,0.00,0.00,1.82,45.28,95.32,2.14
1500000US120860090301,Block Group 1; Census Tract 90.30; Miami-Dade County; Florida,0.00,3.25,28.86,0.00,1.11,40.04,2.94,8.33,7.35,34.73,1.66,1.78,23.55,5121.59,0.00,0.00,0.00,50.00,95.34,2.26
1500000US120860090302,Block Group 2; Census Tract 90.30; Miami-Dade County; Florida,0.00,9.46,14.39,2.48,0.00,29.02,2.90,14.20,9.24,5.31,0.00,0.58,13.80,18316.52,0.58,0.00,0.00,44.80,92.47,2.57
1500000US120860090303,Block Group 3; Census Tract 90.30; Miami-Dade County; Florida,0.00,9.11,9.89,0.63,5.41,36.59,1.54,14.33,10.97,7.99,5.85,2.65,9.80,15793.08,2.03,0.00,1.88,71.20,95.56,3.03
1500000US120860090311,Block Group 1; Census Tract 90.31; Miami-Dade County; Florida,0.00,4.24,19.11,0.00,0.00,28.38,2.08,14.59,10.41,15.31,0.00,1.36,15.09,10560.85,0.36,0.00,0.00,66.16,92.34,3.01
1500000US120860090312,Block Group 2; Census Tract 90.31; Miami-Dade County; Florida,0.00,11.26,8.47,0.00,9.16,32.80,0.55,11.26,8.38,12.81,3.78,1.93,16.43,17197.93,0.40,0.00,0.00,88.57,88.40,2.6
1500000US120860090391,Block Group 1; Census Tract 90.39; Miami-Dade County; Florida,0.00,0.00,4.27,0.79,0.00,13.94,1.77,11.74,7.16,25.84,0.00,0.00,2.74,5110.04,1.16,0.00,0.00,12.10,77.26,3.74
1500000US120860090392,Block Group 2; Census Tract 90.39; Miami-Dade County; Florida,2.42,7.27,2.59,0.00,12.24,29.88,6.07,14.54,19.48,3.91,18.98,0.86,17.74,8918.16,0.86,0.00,0.00,84.25,91.28,3.33
1500000US120860090393,Block Group 3; Census Tract 90.39; Miami-Dade County; Florida,0.00,0.00,7.70,0.00,0.00,19.08,6.05,0.00,3.54,19.44,13.81,4.67,2.17,4594.66,0.66,0.00,0.72,85.40,92.11,3
1500000US120860090394,Block Group 4; Census Tract 90.39; Miami-Dade County; Florida,0.00,0.00,8.67,0.00,0.00,11.23,9.04,16.84,3.32,4.13,0.00,0.00,4.80,3386.89,0.74,0.00,0.00,34.25,85.70,3.71
1500000US120860090401,Block Group 1; Census Tract 90.40; Miami-Dade County; Florida,0.00,16.20,4.46,0.00,0.00,20.11,0.74,19.55,2.43,16.00,15.08,0.00,10.62,2284.40,0.00,0.00,0.00,34.64,78.87,3.75
1500000US120860090402,Block Group 2; Census Tract 90.40; Miami-Dade County; Florida,0.00,2.70,5.19,0.00,3.17,11.48,5.61,7.65,10.57,9.20,8.87,1.54,7.21,3376.15,2.71,0.00,0.18,56.16,88.01,3.14
1500000US120860090403,Block Group 3; Census Tract 90.40; Miami-Dade County; Florida,0.00,1.45,9.54,0.04,7.07,13.23,9.96,5.25,18.78,11.56,21.55,0.84,4.93,160.43,1.86,17.49,1.39,46.05,88.40,3.9
1500000US120860090431,Block Group 1; Census Tract 90.43; Miami-Dade County; Florida,0.00,0.00,6.18,0.00,0.00,10.75,4.83,0.00,10.92,13.64,0.00,2.87,0.00,2339.13,3.02,0.00,0.00,30.73,89.59,3.23
1500000US120860090432,Block Group 2; Census Tract 90.43; Miami-Dade County; Florida,0.00,5.42,6.87,0.10,4.32,19.44,6.23,14.77,5.96,10.70,4.51,0.69,0.18,4561.49,2.16,0.00,1.82,38.02,83.51,3.67
1500000US120860090433,Block Group 3; Census Tract 90.43; Miami-Dade County; Florida,0.00,1.57,2.49,0.00,0.00,11.46,1.09,8.76,1.66,13.30,3.79,0.00,0.00,5677.26,0.00,0.00,0.00,32.74,84.76,3.67
1500000US120860090434,Block Group 4; Census Tract 90.43; Miami-Dade County; Florida,0.00,16.77,3.68,0.00,0.00,22.36,10.87,16.77,0.00,3.45,20.36,0.00,0.00,1824.23,0.77,0.00,0.00,29.34,88.36,3.91
1500000US120860090441,Block Group 1; Census Tract 90.44; Miami-Dade County; Florida,0.26,2.19,8.05,1.33,4.59,18.32,7.84,3.36,15.58,11.61,16.80,0.67,2.13,4691.68,2.88,0.00,0.00,47.59,83.99,3.7
1500000US120860090481,Block Group 1; Census Tract 90.48; Miami-Dade County; Florida,0.00,0.00,4.31,0.00,1.85,16.34,6.44,14.76,5.23,9.11,5.74,6.49,1.85,3235.92,1.59,0.00,1.54,54.63,73.29,3.74
1500000US120860090482,Block Group 2; Census Tract 90.48; Miami-Dade County; Florida,0.00,0.00,14.79,0.00,5.15,26.18,2.28,0.00,2.31,3.18,8.33,0.00,4.66,2383.60,1.58,0.00,0.00,31.13,79.70,2.8
1500000US120860090491,Block Group 1; Census Tract 90.49; Miami-Dade County; Florida,0.00,0.00,19.16,9.58,0.00,5.34,5.46,0.00,9.56,29.92,0.00,4.02,6.41,1119.08,1.63,0.00,0.00,9.96,87.64,3.72
1500000US120860090492,Block Group 2; Census Tract 90.49; Miami-Dade County; Florida,0.00,0.00,1.78,0.00,0.00,17.95,5.23,7.69,7.12,0.00,0.00,2.00,19.75,3530.42,4.67,0.00,0.00,72.41,93.88,2.82
1500000US120860090493,Block Group 3; Census Tract 90.49; Miami-Dade County; Florida,0.00,0.00,7.38,0.00,0.00,19.57,1.96,6.37,4.07,13.10,0.97,0.00,0.00,5514.22,1.96,0.00,0.00,64.64,77.82,2.91
1500000US120860090501,Block Group 1; Census Tract 90.50; Miami-Dade County; Florida,1.06,6.81,6.20,0.00,2.99,28.30,8.21,11.92,16.96,12.29,21.46,0.00,0.93,11867.06,2.48,0.00,0.00,62.50,93.96,3.61
1500000US120860090502,Block Group 2; Census Tract 90.50; Miami-Dade County; Florida,0.00,0.00,6.55,3.79,0.00,13.62,4.88,13.62,13.69,3.32,11.97,0.00,0.00,8451.54,1.53,0.00,0.00,39.89,82.02,3.91
1500000US120860090503,Block Group 3; Census Tract 90.50; Miami-Dade County; Florida,0.00,1.91,7.71,0.86,0.00,20.14,2.69,5.73,4.70,6.99,13.04,2.77,9.28,7254.51,2.77,0.00,0.29,42.75,87.76,3.55
1500000US120860090511,Block Group 1; Census Tract 90.51; Miami-Dade County; Florida,0.00,0.00,22.94,0.00,10.88,19.11,1.46,9.07,10.27,34.65,0.00,0.00,18.43,1500.70,0.00,0.00,0.55,45.47,88.05,2.94
1500000US120860090521,Block Group 1; Census Tract 90.52; Miami-Dade County; Florida,3.00,0.00,29.17,0.42,19.56,38.16,0.93,3.00,10.53,22.29,0.00,1.70,23.49,7403.68,2.39,0.00,0.00,67.27,98.11,2.12
1500000US120860090522,Block Group 2; Census Tract 90.52; Miami-Dade County; Florida,0.00,0.00,31.90,0.00,0.00,28.48,1.25,4.64,16.54,41.05,14.66,0.00,0.00,3171.11,0.00,0.00,0.00,22.41,98.12,3.14
1500000US120860090531,Block Group 1; Census Tract 90.53; Miami-Dade County; Florida,0.00,0.97,9.30,1.22,6.13,9.52,0.73,3.45,0.00,6.71,5.84,2.68,4.43,9144.36,0.73,0.00,0.00,41.19,79.25,2.85
1500000US120860090532,Block Group 2; Census Tract 90.53; Miami-Dade County; Florida,0.00,14.67,27.85,0.00,11.28,25.54,4.79,14.67,6.77,29.98,12.44,0.00,7.30,4593.45,0.88,0.00,0.00,28.69,96.53,2.63
1500000US120860090541,Block Group 1; Census Tract 90.54; Miami-Dade County; Florida,0.00,0.00,21.64,0.00,7.38,31.56,3.42,0.00,4.16,21.70,10.70,3.21,18.82,3011.34,1.97,0.00,0.05,24.91,95.50,3.54
1500000US120860090551,Block Group 1; Census Tract 90.55; Miami-Dade County; Florida,0.00,1.83,20.07,0.24,0.00,14.05,2.05,15.89,4.63,22.22,6.33,1.34,17.16,3284.25,3.24,0.00,0.95,26.58,86.23,2.94
1500000US120860090561,Block Group 1; Census Tract 90.56; Miami-Dade County; Florida,0.00,0.00,29.64,0.00,41.39,0.00,2.58,0.00,3.81,61.41,3.85,0.00,2.56,2577.78,0.99,0.00,0.00,9.71,65.81,2.42
1500000US120860090562,Block Group 2; Census Tract 90.56; Miami-Dade County; Florida,0.00,1.98,16.44,0.00,7.87,5.67,1.78,1.98,6.25,4.85,0.00,0.93,0.00,1530.25,0.85,0.00,1.42,31.31,63.70,2.51
1500000US120860090571,Block Group 1; Census Tract 90.57; Miami-Dade County; Florida,1.89,3.26,2.20,0.00,0.00,14.65,7.14,10.97,11.06,4.67,0.00,1.37,0.00,2915.28,1.40,0.00,0.00,61.78,86.82,2.69
1500000US120860090572,Block Group 2; Census Tract 90.57; Miami-Dade County; Florida,0.00,0.00,5.78,0.00,0.00,10.42,5.00,6.22,12.83,24.58,3.57,0.57,5.71,1899.83,0.00,0.00,0.00,48.71,85.95,3.49
1500000US120860090581,Block Group 1; Census Tract 90.58; Miami-Dade County; Florida,0.00,4.06,11.73,0.00,6.10,27.58,8.07,14.04,8.58,11.78,9.15,0.00,2.32,3535.65,1.97,2.53,2.57,65.73,84.42,2.66
1500000US120860090582,Block Group 2; Census Tract 90.58; Miami-Dade County; Florida,4.49,0.00,14.61,1.23,0.00,7.48,6.66,18.16,4.00,11.42,3.05,1.74,4.22,3237.78,2.29,0.00,0.00,38.37,80.69,2.6
1500000US120860090591,Block Group 1; Census Tract 90.59; Miami-Dade County; Florida,0.00,0.00,6.79,0.00,0.00,10.25,3.93,4.43,11.60,8.28,15.16,2.35,0.00,4807.71,2.22,0.00,2.79,44.42,82.93,3.32
1500000US120860090592,Block Group 2; Census Tract 90.59; Miami-Dade County; Florida,0.00,0.00,7.67,0.00,0.00,13.73,1.16,6.72,7.73,15.59,15.29,0.00,0.00,4215.20,0.94,0.00,0.00,80.10,90.16,3.35
1500000US120860090601,Block Group 1; Census Tract 90.60; Miami-Dade County; Florida,8.00,8.00,6.79,0.62,8.43,21.10,8.36,15.72,5.99,5.21,8.20,1.03,0.80,6753.38,1.32,0.00,0.00,56.38,83.97,3.1
1500000US120860090602,Block Group 2; Census Tract 90.60; Miami-Dade County; Florida,0.00,0.00,4.81,0.00,3.75,8.08,1.37,0.00,4.37,4.12,0.00,0.00,0.00,7086.68,0.69,0.00,1.37,64.34,85.24,3.12
1500000US120860090603,Block Group 3; Census Tract 90.60; Miami-Dade County; Florida,0.00,0.00,6.63,0.00,0.00,0.00,11.67,0.00,6.40,23.83,15.61,0.89,0.00,6218.32,0.00,0.00,0.00,26.02,86.55,3.76
1500000US120860090611,Block Group 1; Census Tract 90.61; Miami-Dade County; Florida,0.00,9.65,22.82,0.00,0.00,58.84,0.00,18.65,21.18,42.71,2.96,4.10,39.18,8330.12,0.00,97.72,10.66,39.18,99.48,3.05
1500000US120860090612,Block Group 2; Census Tract 90.61; Miami-Dade County; Florida,0.00,7.16,15.17,0.00,16.81,18.22,6.60,30.80,35.93,59.19,12.74,1.62,27.61,6222.36,2.64,87.79,5.63,44.78,99.34,3.49
1500000US120860090621,Block Group 1; Census Tract 90.62; Miami-Dade County; Florida,4.14,15.86,15.00,0.00,2.80,27.93,3.67,22.76,16.53,20.77,10.08,3.00,2.80,4386.67,2.33,4.20,0.00,46.50,83.42,3.36
1500000US120860090622,Block Group 2; Census Tract 90.62; Miami-Dade County; Florida,0.00,0.00,16.11,0.00,0.00,15.39,1.34,2.50,19.84,13.96,3.80,6.96,11.57,9891.10,2.54,0.00,0.00,32.01,100.00,3.64
1500000US120860090631,Block Group 1; Census Tract 90.63; Miami-Dade County; Florida,0.00,3.99,11.66,0.00,8.16,23.94,4.63,3.99,23.27,28.71,13.05,0.00,18.88,8338.32,1.96,0.00,0.00,41.49,100.00,3.22
1500000US120860090632,Block Group 2; Census Tract 90.63; Miami-Dade County; Florida,0.00,0.00,21.05,0.00,20.41,17.21,3.97,0.00,22.29,50.82,0.00,5.71,9.18,7272.08,0.00,0.00,0.00,65.82,97.84,2.27
1500000US120860090641,Block Group 1; Census Tract 90.64; Miami-Dade County; Florida,0.00,2.01,34.87,0.00,7.44,18.73,2.70,2.01,11.22,16.98,3.44,4.37,29.58,3778.78,1.83,0.00,1.67,48.47,92.77,2.4
1500000US120860090642,Block Group 2; Census Tract 90.64; Miami-Dade County; Florida,0.00,0.00,2.62,0.00,0.00,64.19,2.97,0.00,1.59,13.27,13.35,0.99,5.62,4403.69,3.89,0.00,5.03,100.00,87.97,3.31
1500000US120860090651,Block Group 1; Census Tract 90.65; Miami-Dade County; Florida,1.97,13.71,14.24,0.17,5.38,20.67,7.80,18.24,13.79,4.86,2.37,5.66,7.38,2652.78,4.07,0.00,1.44,73.75,83.31,3.16
1500000US120860090661,Block Group 1; Census Tract 90.66; Miami-Dade County; Florida,8.32,0.00,4.47,0.00,7.96,37.79,2.53,8.32,17.57,0.00,18.96,0.00,14.76,6450.32,0.00,0.00,2.05,84.52,98.32,2.75
1500000US120860090662,Block Group 2; Census Tract 90.66; Miami-Dade County; Florida,0.00,3.15,15.90,0.00,7.67,3.15,2.14,5.25,0.00,6.78,0.00,1.07,0.00,141.77,0.00,0.00,4.39,40.06,75.45,2.39
1500000US120860090663,Block Group 3; Census Tract 90.66; Miami-Dade County; Florida,0.00,14.03,8.57,0.91,3.23,21.82,3.04,21.21,1.49,8.94,12.25,1.05,2.74,1253.84,0.14,0.00,0.46,79.46,90.22,2.55
1500000US120860091011,Block Group 1; Census Tract 91.01; Miami-Dade County; Florida,0.00,0.00,17.21,0.00,0.00,31.22,5.47,8.02,8.81,23.03,28.46,0.70,21.72,3092.00,4.48,0.00,1.69,91.76,97.02,3.62
1500000US120860091012,Block Group 2; Census Tract 91.01; Miami-Dade County; Florida,0.00,0.00,14.28,0.00,6.38,10.21,5.96,30.21,17.74,30.74,18.22,1.88,18.58,3198.73,1.39,0.00,0.24,79.60,95.96,3.76
1500000US120860091021,Block Group 1; Census Tract 91.02; Miami-Dade County; Florida,0.00,4.47,13.14,0.00,15.17,27.93,1.95,6.15,13.81,35.44,3.10,2.01,34.37,304.38,0.59,77.54,29.78,36.84,66.43,2.47
1500000US120860091022,Block Group 2; Census Tract 91.02; Miami-Dade County; Florida,0.00,8.07,19.73,0.00,7.91,29.34,2.85,14.91,14.51,20.32,1.50,0.51,26.19,428.67,1.31,4.09,5.87,62.89,97.04,2.39
1500000US120860092001,Block Group 1; Census Tract 92; Miami-Dade County; Florida,6.08,1.11,16.12,0.52,6.25,24.59,2.35,7.18,10.22,28.45,5.50,2.15,6.75,2309.12,1.57,5.50,0.20,8.50,94.71,3.79
1500000US120860092002,Block Group 2; Census Tract 92; Miami-Dade County; Florida,0.00,28.29,23.33,0.00,10.08,42.43,1.92,28.29,10.48,25.18,0.00,1.00,38.50,3296.36,0.00,6.20,0.00,30.75,95.17,3.08
1500000US120860092003,Block Group 3; Census Tract 92; Miami-Dade County; Florida,0.00,0.00,23.31,0.00,9.94,25.56,10.08,5.26,11.70,10.64,8.29,0.50,17.68,2470.04,0.00,6.70,0.00,25.97,87.93,3.34
1500000US120860093051,Block Group 1; Census Tract 93.05; Miami-Dade County; Florida,0.00,3.70,15.66,0.44,3.17,26.85,1.31,3.70,8.00,27.51,1.24,2.56,8.41,786.86,4.47,0.00,0.00,29.66,87.02,2.53
1500000US120860093052,Block Group 2; Census Tract 93.05; Miami-Dade County; Florida,0.00,1.34,21.02,0.00,5.21,18.81,6.19,2.35,2.58,10.82,2.82,0.00,5.56,1792.05,1.56,0.00,0.00,15.30,81.58,2.73
1500000US120860093121,Block Group 1; Census Tract 93.12; Miami-Dade County; Florida,4.09,4.09,18.56,0.00,7.19,41.04,5.15,4.09,0.76,10.08,0.00,0.84,6.30,4645.91,4.31,0.00,0.00,84.08,87.31,2.36
1500000US120860093122,Block Group 2; Census Tract 93.12; Miami-Dade County; Florida,0.00,13.19,15.17,0.00,6.98,40.85,3.58,13.19,8.34,27.65,0.00,0.73,0.76,669.79,2.97,0.00,2.18,66.75,91.72,2.27
1500000US120860093123,Block Group 3; Census Tract 93.12; Miami-Dade County; Florida,0.00,0.00,8.50,0.00,4.26,22.66,5.87,0.00,4.81,21.86,0.00,0.00,4.26,2871.35,1.08,0.00,16.81,100.00,76.83,1.74
1500000US120860093141,Block Group 1; Census Tract 93.14; Miami-Dade County; Florida,0.00,3.99,14.68,0.00,5.55,28.74,6.91,12.38,26.82,22.49,19.57,1.27,17.87,17353.83,5.13,0.00,0.00,81.20,99.39,3.28
1500000US120860093142,Block Group 2; Census Tract 93.14; Miami-Dade County; Florida,2.84,10.95,28.98,0.00,20.16,38.74,6.47,28.60,24.00,31.51,0.00,4.88,24.87,6093.04,5.17,0.00,0.00,69.76,99.53,2.23
1500000US120860093151,Block Group 1; Census Tract 93.15; Miami-Dade County; Florida,0.00,3.90,21.46,0.00,11.79,39.59,5.72,6.51,17.54,46.34,1.67,5.72,28.69,18628.61,2.67,0.00,4.56,51.55,97.20,2.77
1500000US120860093152,Block Group 2; Census Tract 93.15; Miami-Dade County; Florida,0.00,0.00,69.04,0.00,32.99,31.15,0.00,35.00,24.02,46.47,0.00,0.00,39.59,6618.80,0.00,0.00,1.49,78.17,93.58,1.79
1500000US120860093161,Block Group 1; Census Tract 93.16; Miami-Dade County; Florida,0.00,0.00,30.10,0.00,0.00,0.00,0.00,0.00,4.30,25.93,14.41,4.27,6.78,652.51,0.00,0.00,2.37,14.41,86.97,3.46
1500000US120860093162,Block Group 2; Census Tract 93.16; Miami-Dade County; Florida,0.00,3.59,8.20,1.08,0.00,43.99,7.97,3.59,25.71,22.52,1.53,1.50,9.97,3234.56,4.59,0.00,0.84,26.38,94.56,3.27
1500000US120860093171,Block Group 1; Census Tract 93.17; Miami-Dade County; Florida,1.92,10.37,14.62,0.00,8.70,15.55,6.13,17.08,26.68,25.79,3.36,2.29,20.30,3704.29,1.51,0.00,2.66,50.46,96.49,2.84
1500000US120860093172,Block Group 2; Census Tract 93.17; Miami-Dade County; Florida,0.00,0.00,18.80,0.00,3.02,35.67,4.05,0.00,9.22,20.73,5.33,0.23,19.54,3441.97,1.62,0.00,0.54,13.14,95.55,3.9
1500000US120860093181,Block Group 1; Census Tract 93.18; Miami-Dade County; Florida,0.00,7.24,18.51,0.00,9.90,36.40,8.67,12.50,8.99,47.49,1.14,4.64,14.48,2820.54,3.75,0.00,0.00,4.57,89.99,3.39
1500000US120860093191,Block Group 1; Census Tract 93.19; Miami-Dade County; Florida,0.00,0.00,8.62,0.00,1.19,8.03,3.51,0.00,3.31,8.77,20.60,0.64,4.52,1712.46,1.05,0.00,0.71,52.98,95.20,3.52
1500000US120860093192,Block Group 2; Census Tract 93.19; Miami-Dade County; Florida,0.00,0.00,9.44,0.00,10.17,31.85,12.03,0.00,12.98,13.99,0.00,0.00,3.29,5409.02,1.39,0.00,0.00,68.08,87.90,2.47
1500000US120860093201,Block Group 1; Census Tract 93.20; Miami-Dade County; Florida,0.00,2.47,26.07,2.91,11.96,28.27,14.11,9.54,21.54,22.25,24.73,3.76,8.42,4707.99,0.00,0.00,0.00,52.45,88.34,3.54
1500000US120860093202,Block Group 2; Census Tract 93.20; Miami-Dade County; Florida,0.00,0.00,7.35,0.00,5.87,25.38,6.16,5.83,22.97,13.32,1.99,0.60,18.87,11449.54,0.00,0.00,0.00,85.74,99.28,2.6
1500000US120860093203,Block Group 3; Census Tract 93.20; Miami-Dade County; Florida,0.00,38.57,4.89,0.00,0.00,38.57,0.00,38.57,58.38,0.00,21.33,1.98,6.67,6229.61,14.02,0.00,5.29,100.00,100.00,3.36
1500000US120860093211,Block Group 1; Census Tract 93.21; Miami-Dade County; Florida,0.00,7.38,21.92,0.00,8.36,33.58,11.61,22.51,30.65,65.27,0.00,7.63,14.86,3390.78,0.00,0.00,0.87,21.67,96.62,3.54
1500000US120860093212,Block Group 2; Census Tract 93.21; Miami-Dade County; Florida,0.00,2.61,16.42,5.88,0.00,17.65,3.84,2.61,23.53,41.01,0.00,0.00,14.67,3793.21,1.63,0.00,20.10,42.21,92.97,2.74
1500000US120860093221,Block Group 1; Census Tract 93.22; Miami-Dade County; Florida,0.00,29.78,25.16,0.00,13.85,58.00,4.30,29.78,30.54,11.43,2.74,0.81,15.37,22093.91,0.00,0.00,0.91,45.89,99.09,2.27
1500000US120860093222,Block Group 2; Census Tract 93.22; Miami-Dade County; Florida,0.00,0.00,32.20,0.00,9.18,5.46,0.00,17.87,44.62,10.84,0.00,0.00,16.38,11702.97,0.00,0.00,0.00,58.07,100.00,3.2
1500000US120860093231,Block Group 1; Census Tract 93.23; Miami-Dade County; Florida,0.00,0.00,22.38,0.00,0.00,0.00,0.00,0.00,18.82,31.96,0.00,0.73,0.00,2840.90,1.73,0.00,0.55,5.04,91.08,3
1500000US120860093232,Block Group 2; Census Tract 93.23; Miami-Dade County; Florida,0.00,10.08,15.07,1.37,3.30,25.69,1.37,10.08,28.60,18.12,0.62,6.08,9.07,2655.95,2.56,0.00,0.54,30.52,92.50,3.44
1500000US120860093241,Block Group 1; Census Tract 93.24; Miami-Dade County; Florida,5.23,2.06,21.39,0.00,22.15,46.73,8.71,9.16,33.84,41.10,7.91,2.60,18.98,8291.68,2.60,0.00,0.00,71.86,97.95,2.46
1500000US120860093242,Block Group 2; Census Tract 93.24; Miami-Dade County; Florida,0.00,0.00,13.21,0.73,10.19,31.25,4.11,3.57,22.99,22.13,13.54,1.71,14.99,4855.06,0.39,0.00,1.13,67.10,95.01,2.98
1500000US120860093251,Block Group 1; Census Tract 93.25; Miami-Dade County; Florida,0.00,0.00,12.33,1.85,0.62,28.03,11.18,1.97,15.60,22.88,0.00,1.64,8.90,3684.66,4.81,0.00,0.16,33.87,96.18,3.01
1500000US120860093261,Block Group 1; Census Tract 93.26; Miami-Dade County; Florida,0.00,0.00,62.33,0.00,39.56,22.44,0.00,15.39,21.64,67.00,0.00,11.85,15.56,1610.86,3.88,0.00,0.00,6.67,82.52,2.23
1500000US120860093262,Block Group 2; Census Tract 93.26; Miami-Dade County; Florida,0.00,0.00,27.81,2.00,22.38,18.35,1.36,13.66,19.39,44.24,7.11,0.00,30.07,7286.98,0.60,0.00,0.00,48.22,96.25,2.39
1500000US120860093271,Block Group 1; Census Tract 93.27; Miami-Dade County; Florida,0.00,1.75,16.83,0.00,3.52,3.86,2.75,6.67,15.61,19.84,0.00,2.37,1.63,2444.41,3.58,0.00,0.00,17.89,94.18,4.24
1500000US120860093272,Block Group 2; Census Tract 93.27; Miami-Dade County; Florida,0.00,0.00,18.69,0.00,0.00,22.28,3.89,15.59,26.13,54.13,11.24,3.09,3.44,3284.08,0.05,0.00,0.10,18.12,91.63,4.53
1500000US120860094011,Block Group 1; Census Tract 94.01; Miami-Dade County; Florida,0.00,5.75,16.45,0.00,4.26,42.26,1.27,9.52,2.71,19.44,5.88,3.74,10.74,1932.75,12.19,0.00,72.64,28.82,24.29,3.36
1500000US120860094021,Block Group 1; Census Tract 94.02; Miami-Dade County; Florida,5.39,0.00,26.02,0.61,19.47,21.28,4.29,8.72,4.20,40.53,3.97,5.34,13.80,2808.27,2.31,1.04,30.25,10.78,68.87,3.41
1500000US120860094022,Block Group 2; Census Tract 94.02; Miami-Dade County; Florida,0.00,0.00,24.17,0.06,2.33,42.92,9.60,0.00,0.00,42.09,2.97,6.17,22.03,2418.02,1.62,0.00,65.11,22.03,33.02,3.4
1500000US120860095031,Block Group 1; Census Tract 95.03; Miami-Dade County; Florida,0.00,8.79,10.16,0.00,1.44,53.30,11.17,8.79,1.62,27.32,0.00,2.03,20.83,2284.39,0.81,0.00,64.52,20.00,38.66,3.05
1500000US120860095032,Block Group 2; Census Tract 95.03; Miami-Dade County; Florida,0.00,0.00,18.74,0.00,11.91,74.39,1.96,0.00,1.22,9.41,0.00,1.09,8.94,1387.09,0.00,0.00,94.34,8.94,6.21,3.69
